3,18626380,recv,1
1,18626380,recv,1
1,18626528,recv,2
5,18626528,recv,1
9,18626380,recv,1
11,18626528,recv,1
7,18626380,recv,1
7,18626528,recv,2
13,18626380,recv,1
13,18626528,recv,2
15,18626380,recv,1
3,18626380,recv,2
3,18626528,recv,3
1,18626528,recv,3
5,18626380,recv,2
9,18626380,recv,2
9,18626528,recv,3
11,18626380,recv,2
7,18626528,recv,3
13,18626528,recv,3
15,18626380,recv,2
15,18626528,recv,3
3,18626528,recv,4
1,18626380,recv,4
5,18626380,recv,3
5,18626528,recv,4
9,18626528,recv,4
11,18626380,recv,3
11,18626528,recv,4
7,18626380,recv,4
13,18626380,recv,4
15,18626528,recv,4
3,18626380,recv,5
1,18626380,recv,5
1,18626528,recv,6
5,18626528,recv,5
9,18626380,recv,5
11,18626528,recv,5
7,18626380,recv,5
7,18626528,recv,6
13,18626380,recv,5
13,18626528,recv,6
15,18626380,recv,5
